node_id1,node_id2,label_id1,label_id2,ibd_sum,ibd_n
node_159,node_170,дагестанские народы,дагестанские народы,19.6754,2
node_161,node_162,дагестанские народы,дагестанские народы,83.9752,10
node_161,node_163,дагестанские народы,дагестанские народы,48.2463,4
node_161,node_165,дагестанские народы,дагестанские народы,36.8683,4
node_161,node_166,дагестанские народы,дагестанские народы,86.7128,8
node_161,node_167,дагестанские народы,дагестанские народы,228.9,22
node_161,node_175,дагестанские народы,дагестанские народы,8.8521,1
node_161,node_369,дагестанские народы,дагестанские народы,9.19743,1
node_161,node_415,дагестанские народы,дагестанские народы,10.6034,1
node_161,node_575,дагестанские народы,дагестанские народы,8.74129,1
node_162,node_163,дагестанские народы,дагестанские народы,95.4544,12
node_162,node_165,дагестанские народы,дагестанские народы,59.6841,7
node_162,node_166,дагестанские народы,дагестанские народы,86.4626,12
node_162,node_167,дагестанские народы,дагестанские народы,110.895,11
node_162,node_369,дагестанские народы,дагестанские народы,67.0059,8
node_163,node_165,дагестанские народы,дагестанские народы,122.939,13
node_163,node_166,дагестанские народы,дагестанские народы,65.5314,7
node_163,node_167,дагестанские народы,дагестанские народы,82.2808,7
node_163,node_415,дагестанские народы,дагестанские народы,10.2997,1
node_163,node_525,дагестанские народы,дагестанские народы,24.1907,3
node_163,node_575,дагестанские народы,дагестанские народы,29.9098,4
node_164,node_304,дагестанские народы,дагестанские народы,15.4934,2
node_164,node_165,дагестанские народы,дагестанские народы,16.58,2
node_164,node_167,дагестанские народы,дагестанские народы,8.2204,1
node_164,node_170,дагестанские народы,дагестанские народы,24.3099,3
node_164,node_172,дагестанские народы,дагестанские народы,10.9619,1
node_165,node_166,дагестанские народы,дагестанские народы,167.052,14
node_165,node_167,дагестанские народы,дагестанские народы,68.8651,7
node_165,node_184,дагестанские народы,дагестанские народы,9.24907,1
node_165,node_369,дагестанские народы,дагестанские народы,13.0724,1
node_166,node_269,дагестанские народы,дагестанские народы,15.6025,2
node_166,node_167,дагестанские народы,дагестанские народы,63.8047,7
node_166,node_525,дагестанские народы,дагестанские народы,45.8685,6
node_166,node_575,дагестанские народы,дагестанские народы,8.91431,1
node_167,node_269,дагестанские народы,дагестанские народы,8.5913,1
node_167,node_415,дагестанские народы,дагестанские народы,17.076,2
node_168,node_516,дагестанские народы,дагестанские народы,8.27654,1
node_169,node_175,дагестанские народы,дагестанские народы,109.513,10
node_169,node_179,дагестанские народы,дагестанские народы,9.30134,1
node_170,node_304,дагестанские народы,дагестанские народы,23.2293,2
node_170,node_175,дагестанские народы,дагестанские народы,16.169,2
node_172,node_173,дагестанские народы,дагестанские народы,122.693,11
node_172,node_174,дагестанские народы,дагестанские народы,149.958,15
node_172,node_176,дагестанские народы,дагестанские народы,57.1378,6
node_172,node_177,дагестанские народы,дагестанские народы,119.146,12
node_172,node_178,дагестанские народы,дагестанские народы,163.726,18
node_172,node_181,дагестанские народы,дагестанские народы,15.8701,2
node_173,node_174,дагестанские народы,дагестанские народы,136.831,14
node_173,node_176,дагестанские народы,дагестанские народы,139.256,15
node_173,node_177,дагестанские народы,дагестанские народы,60.6823,7
node_173,node_178,дагестанские народы,дагестанские народы,100.502,11
node_173,node_183,дагестанские народы,дагестанские народы,14.7554,2
node_173,node_389,дагестанские народы,дагестанские народы,23.3585,3
node_174,node_176,дагестанские народы,дагестанские народы,147.172,15
node_174,node_177,дагестанские народы,дагестанские народы,129.422,14
node_174,node_178,дагестанские народы,дагестанские народы,60.6474,7
node_174,node_353,дагестанские народы,дагестанские народы,8.61125,1
node_174,node_389,дагестанские народы,дагестанские народы,9.97057,1
node_175,node_179,дагестанские народы,дагестанские народы,19.021,2
node_175,node_374,дагестанские народы,дагестанские народы,21.588,3
node_176,node_177,дагестанские народы,дагестанские народы,83.661,10
node_176,node_178,дагестанские народы,дагестанские народы,158.113,15
node_176,node_583,дагестанские народы,дагестанские народы,8.5769,1
node_177,node_178,дагестанские народы,дагестанские народы,44.9315,6
node_177,node_389,дагестанские народы,дагестанские народы,8.05806,1
node_177,node_409,дагестанские народы,дагестанские народы,15.7269,2
node_178,node_409,дагестанские народы,дагестанские народы,20.2447,2
node_178,node_486,дагестанские народы,дагестанские народы,8.71896,1
node_180,node_181,дагестанские народы,дагестанские народы,16.394,2
node_181,node_304,дагестанские народы,дагестанские народы,16.8964,1
node_181,node_305,дагестанские народы,дагестанские народы,8.49171,1
node_181,node_332,дагестанские народы,дагестанские народы,8.36044,1
node_182,node_187,дагестанские народы,дагестанские народы,18.0378,2
node_184,node_185,дагестанские народы,дагестанские народы,70.8232,9
node_184,node_186,дагестанские народы,дагестанские народы,193.643,21
node_184,node_188,дагестанские народы,дагестанские народы,83.7386,9
node_185,node_186,дагестанские народы,дагестанские народы,222.215,23
node_185,node_188,дагестанские народы,дагестанские народы,171.972,16
node_186,node_188,дагестанские народы,дагестанские народы,100.472,12
node_186,node_551,дагестанские народы,дагестанские народы,9.59405,1
node_187,node_190,дагестанские народы,дагестанские народы,10.1346,1
node_188,node_267,дагестанские народы,дагестанские народы,9.2512,1
node_141,node_151,дагестанские народы,дагестанские народы,12.7971,1
node_141,node_143,дагестанские народы,дагестанские народы,219.323,21
node_141,node_148,дагестанские народы,дагестанские народы,57.0809,5
node_141,node_405,дагестанские народы,дагестанские народы,10.5754,1
node_142,node_161,дагестанские народы,дагестанские народы,34.0285,3
node_142,node_164,дагестанские народы,дагестанские народы,114.119,11
node_142,node_356,дагестанские народы,дагестанские народы,10.9247,1
node_143,node_148,дагестанские народы,дагестанские народы,131.114,15
node_144,node_149,дагестанские народы,дагестанские народы,8.31042,1
node_144,node_159,дагестанские народы,дагестанские народы,18.3531,1
node_144,node_145,дагестанские народы,дагестанские народы,286.517,22
node_144,node_147,дагестанские народы,дагестанские народы,49.4152,4
node_144,node_254,дагестанские народы,осетины,13.7074,1
node_144,node_540,дагестанские народы,дагестанские народы,10.0688,1
node_145,node_166,дагестанские народы,дагестанские народы,16.7753,2
node_145,node_147,дагестанские народы,дагестанские народы,26.1176,3
node_146,node_303,дагестанские народы,дагестанские народы,10.3098,1
node_147,node_167,дагестанские народы,дагестанские народы,8.47942,1
node_338,node_339,ингуши,чеченцы,9.5563,1
node_338,node_357,ингуши,осетины,8.61702,1
node_338,node_365,ингуши,ингуши,45.1029,5
node_338,node_367,ингуши,ингуши,35.832,5
node_338,node_377,ингуши,ингуши,16.2242,2
node_338,node_380,ингуши,чеченцы,29.4234,3
node_338,node_384,ингуши,ингуши,8.0097,1
node_338,node_385,ингуши,ингуши,30.1163,4
node_338,node_394,ингуши,чеченцы,22.5265,3
node_338,node_397,ингуши,ингуши,23.4222,3
node_338,node_398,ингуши,"кабардинцы,черкесы,адыгейцы",17.6709,2
node_338,node_403,ингуши,ингуши,16.2252,2
node_338,node_404,ингуши,чеченцы,14.2561,2
node_338,node_418,ингуши,чеченцы,8.18109,1
node_338,node_419,ингуши,чеченцы,10.3615,1
node_338,node_425,ингуши,чеченцы,23.8652,3
node_338,node_449,ингуши,чеченцы,29.7702,4
node_338,node_452,ингуши,осетины,8.44023,1
node_338,node_476,ингуши,"карачаевцы,балкарцы",9.67216,1
node_338,node_478,ингуши,чеченцы,21.2536,3
node_338,node_481,ингуши,ингуши,20.1518,1
node_338,node_484,ингуши,ингуши,24.791,3
node_338,node_491,ингуши,чеченцы,24.5993,3
node_338,node_492,ингуши,ингуши,48.7908,6
node_338,node_514,ингуши,чеченцы,21.0322,3
node_338,node_520,ингуши,осетины,8.81514,1
node_338,node_527,ингуши,осетины,8.81533,1
node_338,node_538,ингуши,"карачаевцы,балкарцы",9.21143,1
node_338,node_555,ингуши,"карачаевцы,балкарцы",9.03871,1
node_338,node_556,ингуши,ингуши,27.8211,3
node_338,node_561,ингуши,чеченцы,34.0084,5
node_338,node_562,ингуши,ингуши,25.7898,3
node_338,node_579,ингуши,ингуши,28.285,4
node_338,node_580,ингуши,чеченцы,22.3051,3
node_338,node_582,ингуши,чеченцы,14.2993,2
node_338,node_585,ингуши,ингуши,30.176,4
node_338,node_594,ингуши,чеченцы,18.2585,2
node_338,node_599,ингуши,чеченцы,9.11942,1
node_338,node_601,ингуши,ингуши,15.7828,2
node_338,node_602,ингуши,чеченцы,17.6852,2
node_338,node_608,ингуши,ингуши,25.5914,3
node_338,node_619,ингуши,ингуши,30.0295,3
node_338,node_623,ингуши,ингуши,8.55641,1
node_338,node_624,ингуши,ингуши,10.0797,1
node_339,node_342,чеченцы,чеченцы,37.708,5
node_339,node_346,чеченцы,дагестанские народы,10.8877,1
node_339,node_349,чеченцы,чеченцы,19.6914,2
node_339,node_359,чеченцы,чеченцы,15.3381,2
node_339,node_361,чеченцы,ингуши,29.685,4
node_339,node_362,чеченцы,чеченцы,16.07,2
node_339,node_365,чеченцы,ингуши,12.2943,1
node_339,node_367,чеченцы,ингуши,18.2838,1
node_339,node_370,чеченцы,чеченцы,8.09916,1
node_339,node_371,чеченцы,"кабардинцы,черкесы,адыгейцы",11.971,1
node_339,node_377,чеченцы,ингуши,8.34111,1
node_339,node_378,чеченцы,чеченцы,45.2154,5
node_339,node_380,чеченцы,чеченцы,12.3353,1
node_339,node_383,чеченцы,чеченцы,36.2007,4
node_339,node_385,чеченцы,ингуши,18.817,2
node_339,node_387,чеченцы,чеченцы,18.3233,2
node_339,node_396,чеченцы,чеченцы,53.9659,5
node_339,node_404,чеченцы,чеченцы,13.2743,1
node_339,node_410,чеченцы,ингуши,13.2427,1
node_339,node_416,чеченцы,чеченцы,33.7653,4
node_339,node_419,чеченцы,чеченцы,25.4321,3
node_339,node_420,чеченцы,чеченцы,18.403,1
node_339,node_426,чеченцы,чеченцы,23.3473,3
node_339,node_478,чеченцы,чеченцы,37.1555,4
node_339,node_488,чеченцы,ингуши,29.8997,4
node_339,node_490,чеченцы,чеченцы,8.26984,1
node_339,node_491,чеченцы,чеченцы,68.223,8
node_339,node_492,чеченцы,ингуши,14.1483,2
node_339,node_526,чеченцы,ингуши,17.4406,2
node_339,node_528,чеченцы,чеченцы,23.2519,3
node_339,node_536,чеченцы,чеченцы,29.7946,4
node_339,node_543,чеченцы,чеченцы,15.5234,2
node_339,node_546,чеченцы,чеченцы,35.123,3
node_339,node_549,чеченцы,"карачаевцы,балкарцы",10.2937,1
node_339,node_550,чеченцы,чеченцы,35.4157,5
node_339,node_556,чеченцы,ингуши,8.56228,1
node_339,node_572,чеченцы,ингуши,27.0001,3
node_339,node_574,чеченцы,чеченцы,8.86739,1
node_339,node_579,чеченцы,ингуши,14.7745,2
node_339,node_582,чеченцы,чеченцы,45.72,6
node_339,node_590,чеченцы,дагестанские народы,8.61433,1
node_339,node_594,чеченцы,чеченцы,54.6415,6
node_339,node_599,чеченцы,чеченцы,44.177,5
node_339,node_601,чеченцы,ингуши,8.052,1
node_339,node_605,чеченцы,ингуши,8.27618,1
node_339,node_610,чеченцы,ингуши,20.4215,2
node_339,node_611,чеченцы,чеченцы,12.6423,1
node_339,node_616,чеченцы,чеченцы,9.55016,1
node_339,node_618,чеченцы,чеченцы,41.3754,5
node_339,node_623,чеченцы,ингуши,26.2419,3
node_340,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",59.8314,5
node_340,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",33.1451,4
node_340,node_352,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.7544,1
node_340,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.5308,3
node_340,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",32.3378,3
node_340,node_375,"карачаевцы,балкарцы",осетины,8.46554,1
node_340,node_380,"карачаевцы,балкарцы",чеченцы,8.46841,1
node_340,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",32.1505,3
node_340,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",50.708,5
node_340,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.7138,3
node_340,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.6528,4
node_340,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",48.6367,6
node_340,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.5468,4
node_340,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",43.9985,5
node_340,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.7363,4
node_340,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.628,1
node_340,node_536,"карачаевцы,балкарцы",чеченцы,8.44504,1
node_340,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы",20.6409,2
node_340,node_539,"карачаевцы,балкарцы",чеченцы,8.44504,1
node_340,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",72.399,8
node_340,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",32.4075,4
node_340,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",36.3157,4
node_340,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы",63.4194,7
node_340,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",38.1597,3
node_340,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.6262,4
node_340,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы",44.2493,5
node_340,node_584,"карачаевцы,балкарцы",осетины,8.57927,1
node_340,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",64.9097,5
node_340,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",34.4154,4
node_340,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.0009,5
node_341,node_343,чеченцы,чеченцы,18.2547,2
node_341,node_349,чеченцы,чеченцы,17.113,2
node_341,node_359,чеченцы,чеченцы,8.12785,1
node_341,node_362,чеченцы,чеченцы,24.4276,3
node_341,node_364,чеченцы,дагестанские народы,8.13857,1
node_341,node_365,чеченцы,ингуши,10.6139,1
node_341,node_377,чеченцы,ингуши,10.2129,1
node_341,node_380,чеченцы,чеченцы,9.1605,1
node_341,node_383,чеченцы,чеченцы,23.0272,3
node_341,node_387,чеченцы,чеченцы,16.7607,2
node_341,node_391,чеченцы,чеченцы,17.5197,2
node_341,node_394,чеченцы,чеченцы,17.2773,2
node_341,node_396,чеченцы,чеченцы,14.1653,2
node_341,node_410,чеченцы,ингуши,38.8978,4
node_341,node_414,чеченцы,чеченцы,9.56725,1
node_341,node_416,чеченцы,чеченцы,28.1314,3
node_341,node_419,чеченцы,чеченцы,66.0108,7
node_341,node_426,чеченцы,чеченцы,25.229,2
node_341,node_427,чеченцы,чеченцы,16.5748,2
node_341,node_433,чеченцы,кумыки,10.1544,1
node_341,node_449,чеченцы,чеченцы,8.93733,1
node_341,node_450,чеченцы,чеченцы,18.1694,2
node_341,node_480,чеченцы,чеченцы,8.94148,1
node_341,node_481,чеченцы,ингуши,9.68726,1
node_341,node_490,чеченцы,чеченцы,17.9753,2
node_341,node_521,чеченцы,чеченцы,25.5799,3
node_341,node_541,чеченцы,чеченцы,26.4352,3
node_341,node_546,чеченцы,чеченцы,16.7249,2
node_341,node_560,чеченцы,ингуши,15.3763,2
node_341,node_572,чеченцы,ингуши,23.9488,3
node_341,node_577,чеченцы,чеченцы,14.6153,2
node_341,node_579,чеченцы,ингуши,11.0513,1
node_341,node_580,чеченцы,чеченцы,17.1129,2
node_341,node_582,чеченцы,чеченцы,11.742,1
node_341,node_583,чеченцы,дагестанские народы,9.06706,1
node_341,node_585,чеченцы,ингуши,10.8016,1
node_341,node_588,чеченцы,чеченцы,24.5021,3
node_341,node_594,чеченцы,чеченцы,36.9636,5
node_341,node_601,чеченцы,ингуши,10.6953,1
node_341,node_602,чеченцы,чеченцы,37.6991,4
node_341,node_607,чеченцы,чеченцы,9.87405,1
node_341,node_610,чеченцы,ингуши,14.8151,2
node_341,node_611,чеченцы,чеченцы,16.2954,2
node_341,node_616,чеченцы,чеченцы,17.0503,2
node_341,node_618,чеченцы,чеченцы,61.3399,7
node_341,node_619,чеченцы,ингуши,18.4394,2
node_341,node_627,чеченцы,чеченцы,8.08514,1
node_342,node_350,чеченцы,чеченцы,15.3132,2
node_342,node_362,чеченцы,чеченцы,22.3684,3
node_342,node_380,чеченцы,чеченцы,23.7111,3
node_342,node_383,чеченцы,чеченцы,21.5648,2
node_342,node_396,чеченцы,чеченцы,88.4508,10
node_342,node_402,чеченцы,чеченцы,19.967,2
node_342,node_414,чеченцы,чеченцы,10.0465,1
node_342,node_419,чеченцы,чеченцы,25.2197,3
node_342,node_425,чеченцы,чеченцы,88.1579,11
node_342,node_451,чеченцы,чеченцы,19.0306,2
node_342,node_478,чеченцы,чеченцы,16.5385,2
node_342,node_485,чеченцы,чеченцы,8.66844,1
node_342,node_491,чеченцы,чеченцы,20.6081,3
node_342,node_533,чеченцы,осетины,9.60649,1
node_342,node_537,чеченцы,"карачаевцы,балкарцы",8.50698,1
node_342,node_544,чеченцы,ингуши,23.5332,3
node_342,node_562,чеченцы,ингуши,24.4816,2
node_342,node_574,чеченцы,чеченцы,23.2069,3
node_342,node_580,чеченцы,чеченцы,36.2841,4
node_342,node_582,чеченцы,чеченцы,47.4549,5
node_342,node_585,чеченцы,ингуши,17.1843,2
node_342,node_588,чеченцы,чеченцы,36.4034,5
node_342,node_595,чеченцы,чеченцы,9.39682,1
node_342,node_599,чеченцы,чеченцы,46.2223,6
node_342,node_601,чеченцы,ингуши,8.11684,1
node_342,node_607,чеченцы,чеченцы,13.8655,1
node_342,node_616,чеченцы,чеченцы,23.9724,3
node_342,node_618,чеченцы,чеченцы,39.4468,5
node_343,node_346,чеченцы,дагестанские народы,9.43953,1
node_343,node_350,чеченцы,чеченцы,8.53186,1
node_343,node_359,чеченцы,чеченцы,23.0075,3
node_343,node_362,чеченцы,чеченцы,15.0223,2
node_343,node_365,чеченцы,ингуши,14.9656,2
node_343,node_370,чеченцы,чеченцы,28.8128,3
node_343,node_380,чеченцы,чеченцы,27.0036,3
node_343,node_387,чеченцы,чеченцы,24.033,1
node_343,node_391,чеченцы,чеченцы,11.5676,1
node_343,node_396,чеченцы,чеченцы,15.0282,2
node_343,node_400,чеченцы,осетины,18.3398,2
node_343,node_418,чеченцы,чеченцы,9.509,1
node_343,node_419,чеченцы,чеченцы,23.43,3
node_343,node_426,чеченцы,чеченцы,18.5554,2
node_343,node_449,чеченцы,чеченцы,18.1723,2
node_343,node_481,чеченцы,ингуши,10.9775,1
node_343,node_491,чеченцы,чеченцы,8.80975,1
node_343,node_521,чеченцы,чеченцы,11.559,1
node_343,node_522,чеченцы,чеченцы,29.8214,4
node_343,node_536,чеченцы,чеченцы,11.5791,1
node_343,node_543,чеченцы,чеченцы,15.5784,2
node_343,node_550,чеченцы,чеченцы,15.3003,2
node_343,node_559,чеченцы,чеченцы,51.6337,5
node_343,node_561,чеченцы,чеченцы,17.6482,2
node_343,node_574,чеченцы,чеченцы,8.3491,1
node_343,node_577,чеченцы,чеченцы,48.72,6
node_343,node_588,чеченцы,чеченцы,9.08115,1
node_343,node_601,чеченцы,ингуши,16.6018,2
node_343,node_616,чеченцы,чеченцы,14.273,2
node_344,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.83226,1
node_344,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.5364,3
node_344,node_375,"карачаевцы,балкарцы",осетины,8.84102,1
node_344,node_381,"карачаевцы,балкарцы",осетины,25.4767,2
node_344,node_387,"карачаевцы,балкарцы",чеченцы,10.5926,1
node_344,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",12.3076,1
node_344,node_398,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",12.9335,1
node_344,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы",39.3589,4
node_344,node_400,"карачаевцы,балкарцы",осетины,17.7502,1
node_344,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы",38.9409,4
node_344,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",13.5301,1
node_344,node_512,"карачаевцы,балкарцы",осетины,16.1808,1
node_344,node_528,"карачаевцы,балкарцы",чеченцы,8.91595,1
node_344,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.1091,1
node_344,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.34308,1
node_344,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",20.8668,2
node_344,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",54.6017,5
node_344,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.1411,2
node_344,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.34605,1
node_344,node_571,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",13.4765,1
node_344,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",41.3791,4
node_344,node_577,"карачаевцы,балкарцы",чеченцы,9.98009,1
node_344,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.8493,3
node_344,node_579,"карачаевцы,балкарцы",ингуши,11.7847,1
node_344,node_582,"карачаевцы,балкарцы",чеченцы,11.7725,1
node_344,node_584,"карачаевцы,балкарцы",осетины,27.0876,3
node_344,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.1612,2
node_344,node_604,"карачаевцы,балкарцы",осетины,8.12139,1
node_344,node_630,"карачаевцы,балкарцы",чеченцы,8.791,1
node_345,node_350,ингуши,чеченцы,10.0147,1
node_345,node_359,ингуши,чеченцы,10.8234,1
node_345,node_361,ингуши,ингуши,16.6377,2
node_345,node_365,ингуши,ингуши,32.4243,2
node_345,node_367,ингуши,ингуши,15.3284,2
node_345,node_368,ингуши,"карачаевцы,балкарцы",8.12894,1
node_345,node_377,ингуши,ингуши,36.9281,4
node_345,node_387,ингуши,чеченцы,10.2882,1
node_345,node_396,ингуши,чеченцы,19.2292,2
node_345,node_403,ингуши,ингуши,30.3738,4
node_345,node_410,ингуши,ингуши,26.466,2
node_345,node_425,ингуши,чеченцы,15.3427,2
node_345,node_426,ингуши,чеченцы,8.61862,1
node_345,node_450,ингуши,чеченцы,19.8446,2
node_345,node_481,ингуши,ингуши,18.1613,2
node_345,node_484,ингуши,ингуши,50.8341,4
node_345,node_488,ингуши,ингуши,10.3839,1
node_345,node_492,ингуши,ингуши,29.7007,4
node_345,node_514,ингуши,чеченцы,18.017,2
node_345,node_518,ингуши,ингуши,24.5568,3
node_345,node_526,ингуши,ингуши,20.0575,2
node_345,node_534,ингуши,ингуши,32.3866,3
node_345,node_539,ингуши,чеченцы,21.0505,2
node_345,node_544,ингуши,ингуши,13.6713,1
node_345,node_560,ингуши,ингуши,9.75473,1
node_345,node_561,ингуши,чеченцы,12.9858,1
node_345,node_562,ингуши,ингуши,26.5113,3
node_345,node_569,ингуши,ингуши,18.8016,2
node_345,node_574,ингуши,чеченцы,11.9072,1
node_345,node_579,ингуши,ингуши,14.6961,2
node_345,node_585,ингуши,ингуши,59.0303,6
node_345,node_594,ингуши,чеченцы,17.1936,2
node_345,node_597,ингуши,ингуши,21.5502,2
node_345,node_605,ингуши,ингуши,26.1211,3
node_345,node_608,ингуши,ингуши,26.5864,3
node_345,node_622,ингуши,ингуши,10.8057,1
node_345,node_623,ингуши,ингуши,25.8939,2
node_346,node_364,дагестанские народы,дагестанские народы,8.48073,1
node_346,node_378,дагестанские народы,чеченцы,15.1728,2
node_346,node_396,дагестанские народы,чеченцы,16.6322,2
node_346,node_404,дагестанские народы,чеченцы,11.6821,1
node_346,node_572,дагестанские народы,ингуши,12.6415,1
node_346,node_595,дагестанские народы,чеченцы,17.7707,2
node_346,node_611,дагестанские народы,чеченцы,9.22896,1
node_347,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.4625,2
node_347,node_352,"карачаевцы,балкарцы","карачаевцы,балкарцы",48.6394,4
node_347,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",58.9912,7
node_347,node_366,"карачаевцы,балкарцы",осетины,9.40975,1
node_347,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",101.25,10
node_347,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",78.2956,9
node_347,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",94.0037,9
node_347,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы",85.058,9
node_347,node_429,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",8.13521,1
node_347,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы",150.111,12
node_347,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",147.399,13
node_347,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.3795,4
node_347,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",128.426,13
node_347,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",112.09,13
node_347,node_499,"карачаевцы,балкарцы",ногайцы,11.3845,1
node_347,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.6955,6
node_347,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы",57.6819,7
node_347,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы",30.725,3
node_347,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",86.0199,9
node_347,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",136.951,10
node_347,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",91.6282,10
node_347,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы",132.712,12
node_347,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.655,2
node_347,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",108.247,10
node_347,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",97.5989,9
node_347,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы",57.1615,6
node_347,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",207.784,18
node_347,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",85.8747,8
node_347,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы",97.6138,8
node_347,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",114.096,11
node_348,node_365,осетины,ингуши,9.60001,1
node_348,node_366,осетины,осетины,22.5785,3
node_348,node_372,осетины,осетины,16.8728,2
node_348,node_381,осетины,осетины,40.5841,5
node_348,node_400,осетины,осетины,30.1774,3
node_348,node_407,осетины,"карачаевцы,балкарцы",8.08641,1
node_348,node_412,осетины,осетины,8.25607,1
node_348,node_416,осетины,чеченцы,9.62709,1
node_348,node_452,осетины,осетины,17.527,2
node_348,node_488,осетины,ингуши,13.2237,1
node_348,node_489,осетины,"кабардинцы,черкесы,адыгейцы",8.46559,1
node_348,node_493,осетины,осетины,45.7257,4
node_348,node_506,осетины,ногайцы,8.47444,1
node_348,node_527,осетины,осетины,8.56573,1
node_348,node_529,осетины,"кабардинцы,черкесы,адыгейцы",15.9815,2
node_348,node_533,осетины,осетины,11.4021,1
node_348,node_534,осетины,ингуши,9.0021,1
node_348,node_538,осетины,"карачаевцы,балкарцы",10.2952,1
node_348,node_569,осетины,ингуши,8.74461,1
node_348,node_597,осетины,ингуши,10.6281,1
node_348,node_598,осетины,осетины,30.3697,4
node_348,node_606,осетины,осетины,10.2775,1
node_348,node_622,осетины,ингуши,17.2086,1
node_348,node_628,осетины,осетины,33.2356,4
node_348,node_629,осетины,осетины,28.2342,4
node_349,node_354,чеченцы,чеченцы,30.1614,4
node_349,node_362,чеченцы,чеченцы,30.5782,4
node_349,node_363,чеченцы,осетины,8.27089,1
node_349,node_364,чеченцы,дагестанские народы,10.4762,1
node_349,node_370,чеченцы,чеченцы,21.5432,2
node_349,node_378,чеченцы,чеченцы,30.73,3
node_349,node_384,чеченцы,ингуши,10.1742,1
node_349,node_391,чеченцы,чеченцы,35.7422,4
node_349,node_402,чеченцы,чеченцы,8.63314,1
