node_id1,node_id2,label_id1,label_id2
node_119,node_120,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_121,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_122,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_130,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_133,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_272,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_119,node_283,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_344,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_352,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_380,"карачаевцы,балкарцы",чеченцы
node_119,node_382,"карачаевцы,балкарцы",осетины
node_119,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_398,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_119,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_531,"карачаевцы,балкарцы",осетины
node_119,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_592,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_119,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_119,node_598,"карачаевцы,балкарцы",осетины
node_119,node_613,"карачаевцы,балкарцы",осетины
node_120,node_121,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_121,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_121,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_121,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_122,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_122,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_224,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_120,node_246,"карачаевцы,балкарцы",осетины
node_120,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_282,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_282,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_313,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_120,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_407,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_429,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_120,node_452,"карачаевцы,балкарцы",осетины
node_120,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_571,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_120,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_120,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_122,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_122,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_123,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_128,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_344,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_382,"карачаевцы,балкарцы",осетины
node_121,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_121,node_613,"карачаевцы,балкарцы",осетины
node_121,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_249,"карачаевцы,балкарцы",осетины
node_122,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_280,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_286,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_294,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_307,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_122,node_334,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_344,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_352,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_398,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_122,node_435,"карачаевцы,балкарцы",кумыки
node_122,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_503,"карачаевцы,балкарцы",ногайцы
node_122,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_527,"карачаевцы,балкарцы",осетины
node_122,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_550,"карачаевцы,балкарцы",чеченцы
node_122,node_571,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_122,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_122,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_124,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_290,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_291,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_302,"карачаевцы,балкарцы",ингуши
node_123,node_306,"карачаевцы,балкарцы",ингуши
node_123,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_407,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_429,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_123,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_529,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_123,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_547,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_123,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_569,"карачаевцы,балкарцы",ингуши
node_123,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_123,node_628,"карачаевцы,балкарцы",осетины
node_124,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_127,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_128,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_252,"карачаевцы,балкарцы",осетины
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_290,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_291,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_313,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_124,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_344,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_355,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_124,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_124,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы"
